,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,L.VTA,L.SN,R.VTA,R.SN,L.RN,R.RN
R.POP,2.4020365627611396e-05,0.0024495531903176294,0.006291699719200118,0.0,0.0,2.935756349795848e-05,0.00021157316017642098,9.241766342766524e-05,0.00017120203409115575,2.8000118867957486e-05,0.000408982760728632,6.548042490666022e-06,0.00029539839780019767,0.00012455083043888497,4.6116966865558824e-05,0.0007045673218345823,0.004221093030875553,0.00025973779330188925,0.0015430494833176941,9.016511414994203e-06,0.00027832063898629685,0.000890160513082406,0.0021176404794000354,0.0006509032789398605,0.00041473158258682356,0.008509424074376135,0.024069983849772995,0.0004645553569548412,0.00018718580291921975,0.0002771468588071566,7.176548313840522e-05,0.0,1.0214447625383656e-05,0.0012315251254249235,0.00026648449858904705,0.0033473373239608943,0.0028328151770576765,0.0028171821283936704,0.0012331215696270471,0.00011783310886757191,8.221410445370589e-06,2.3260361163965543e-05,0.023950277695028704,0.03488990325794921,0.03534065087926271,0.010597871744495606,0.0006791822915415235,0.00014740754065861988,8.811649348488209e-05,0.0027538247103166664,0.011064889845052175,0.11306856305181878,5.906443634345297e-05,3.303813274153475e-06,0.00019264780580233656,0.015874443757324046,0.0022211588948080176,0.001329269870077412,0.00046456321414054756,0.01069320338018466,0.00019810159097638207,0.0006631027964289,0.006864142405985059,0.00010965467914833699,0.002072927887738688,0.0,0.0066789070805792945,0.17640157112475238,4.800727032826674e-05,0.023709732745536827,0.0038136573928723235,0.21030904442552445,0.0028465547502302822,0.0008398637734744176,0.11247194376831987,0.0992406243541833,0.007116710696008153,0.0027430600385356767,0.02595338725139813,0.0001549572128179478,3.2376494529532386e-05,0.00022807665201223166,0.04665833252032076,0.00046075179815403534,0.0,0.0,0.0232726228095332,0.0232726228095332,0.0,0.091049600232989
R.POR,9.595864054794596e-06,0.00042386861893027513,0.0002471273222876759,5.5396083463257035e-06,0.0,1.3179754161476113e-05,2.69437365226811e-05,6.835221371699514e-05,9.156276201256313e-05,2.24371915924965e-05,0.002547283431832947,1.5273103117908016e-05,0.002334300505642159,3.05226912764199e-05,6.247976894335294e-06,5.077559379070536e-05,0.0002795228860517686,0.0014192670693972777,0.0013142031316908992,3.692554922268646e-06,1.6207249177926613e-05,8.163424547939041e-05,7.642728002539563e-05,0.00012900080760200132,0.0027679507843354767,0.007982153725680206,0.0072152955343061705,7.456528170444887e-05,4.95132971055501e-05,4.900146427307208e-05,0.0009478439460700076,0.0,6.077959475047058e-06,0.0005263654597407076,3.107420354928476e-05,0.0005790888192448923,0.0014875270450941595,0.0009578093412723941,0.00027462398638069255,2.896728440329675e-05,1.0251730343590954e-05,0.00013937439287015448,0.008971749220402295,0.028243144781332455,0.029406379919089426,0.005040422476623359,0.0005194291148065662,0.00025901451254943194,0.001035242737964353,0.0003917127394979088,0.001983876559650547,0.0015505138956080087,3.651429266182695e-05,3.1058816078952705e-05,0.00038122587169917623,0.0008548087606189782,0.0014087498812376353,0.0002751973046633367,0.00041317586036119505,0.2271027210107854,0.0004713532099808412,0.008348804834139405,0.0032280186962879353,5.368105008439983e-05,0.000173010774287593,0.0066789070805792945,0.0,0.1567851786742399,0.00024510250296141435,0.0007380270375000079,0.0003051353535303929,0.0018544496050245,0.0003032315780870829,0.007512722546780524,0.1862713125095518,0.024637313130278993,0.0004672659634662507,0.002398500114113412,0.001559977187194267,0.0036343137276094073,0.0004296876659531706,8.397603332676326e-05,0.01952856776334696,0.0001501393687256885,0.0,0.0,0.019874016906594,0.019874016906594,0.0,0.0937391170414901
R.PTR,1.9661055048664148e-05,0.001803752088503841,0.0018204489120583964,2.8489784412278406e-06,3.570773606254706e-06,1.1714872905783332e-05,7.002507492626289e-05,4.810835185025208e-05,0.00021006532455787,3.3306531140860246e-05,0.0017062715227018706,3.088184571589996e-05,0.0012349717942496353,9.604783850934588e-05,1.352505338074706e-05,0.00013371882836059288,0.001700239287009453,0.0012951532545230119,0.0031342187839967883,1.1588362188470589e-05,0.00015233110255006793,0.0003468706868507886,0.0005857810984867155,0.0003761615935409563,0.0022471059567429354,0.015953256387656975,0.019734251831998565,0.00011129702155978927,0.00011315816573135146,0.00011702540130750571,0.00039154166781411664,8.955444208046687e-06,1.194786626030192e-05,0.0012428397760426706,0.00016322001529661928,0.0021648947431352297,0.003116596349236759,0.002274001277222647,0.0008553856374459823,2.714142454262205e-05,1.7675960911663552e-05,0.00013256652522382253,0.02166201656919939,0.04243208857473571,0.050083432172065526,0.009549733506630012,0.000716019892487686,0.00026376955500338875,0.0006075795237815481,0.0012482920890670365,0.008852912569342878,0.013803530935315835,0.00010397700940964452,2.3988072538511762e-05,0.00042628538027758876,0.004311693501917659,0.001974682361823253,0.000959726363638347,0.0005182177546137183,0.09642753132118663,0.0005976024350301883,0.0031331767726800767,0.005386019470460912,6.475940838751983e-05,0.0006325869596427731,0.17640157112475238,0.1567851786742399,0.0,0.00020172922472368133,0.004065932256457447,0.0015967342446574647,0.016064971225781207,0.0015646196146575,0.006532174808619353,0.2520367941166902,0.07326177777894574,0.0018988975694682764,0.0035311004508520294,0.009580192664997324,0.0010704969454375854,0.00028312148239713905,0.0001735161762873092,0.06657291148815171,0.00038486552353872135,0.0,0.0,0.0178863479869096,0.0178863479869096,0.0,0.0883867556764731
R.PU,0.00040850666437145433,0.0024989835112426352,0.005056521972966935,0.0004030306177337743,3.4916208546805885e-05,0.0006268725774513882,0.0028643955181168767,0.0012962237350654059,0.0017518582093439,0.0012824319109324,0.0020359940325114646,0.0003780462542529182,0.0023520300843915235,0.001034329858233141,0.0003946199492154294,0.004500610516147412,0.003012406961257259,0.0009151910795253882,0.0021841414107035,0.00038390951096950584,0.002390898210978194,0.0026825684085132356,0.007947555940985694,0.007386353866860912,0.003317935699109888,0.01183577498070734,0.029265291650711,0.006221688104137065,0.001409803997038447,0.0029750304933303415,0.0004133280853357816,1.5552548471482833e-05,0.000275560426950762,0.0033370918241482942,0.0071841643967050645,0.010941326730518383,0.004431396779239771,0.004829379234314441,0.004425861680386612,0.0011869558677739705,0.0002498704767664085,0.0010611944116342455,0.16296257693974034,0.3741362640493901,0.0,0.13279777857986133,0.05656213572996321,0.050663786145389376,0.06888053239919988,0.0068105473398327,0.013489176723765676,0.032443541058030136,0.004359865494057864,0.002084738865549029,0.015455419664853136,0.030565479261068732,0.03288751479675521,0.005735600639511864,0.023301691898891082,0.20457353955579677,0.017862094620946928,0.05022706082420523,0.049827819281392696,0.0037777004315877587,0.01975847091951183,0.03534065087926271,0.029406379919089426,0.050083432172065526,0.007070284421212347,0.09520787654244352,0.012216698531334435,0.17079280405779934,0.020751891274412945,0.01436673383435247,0.09363781114688884,0.13296896249649642,0.049001462265367036,0.06543419388820472,0.05023754985836086,0.00461299946218143,0.009520010027336928,0.0084347787317435,0.42156046670758107,0.011873258179307806,0.0,0.0,0.1,0.1,0.0,0.0199707753697568
R.PaCG,9.762075008415545e-05,0.0005004289000399096,0.0017020969294989118,4.360656225838345e-05,0.0,7.036606582630935e-05,0.0009015802177299176,0.00023362650782450338,0.001338833653139774,0.00012032757324169738,9.107469956910351e-05,6.271599087191844e-05,8.191407879450747e-05,0.00032887385985487326,6.230570976906993e-05,0.04678817826814412,0.0009289228122391117,1.058997673398193e-05,0.00016539065960830622,3.635431643791149e-05,0.013939517139821712,0.016538077177659778,0.03659672025572616,0.007823481299191947,0.0002155235117669921,0.0006976468755524668,0.01858517005939526,0.006436421674461377,0.000681881613432447,0.004018017005818683,9.751136449952666e-06,0.0,0.0002404778757500402,0.002076105357838841,0.00048317228440822356,0.013020344445896852,0.004322417010420624,0.004679311649887523,0.0038434883919087883,0.0005523899664092981,5.132099250191353e-05,4.1552355357848715e-05,0.06223462621748032,0.019003342101726738,0.01975847091951183,0.018314157412157323,0.0025643161673462723,5.236974490642246e-05,4.796399096019054e-05,0.0003491129669974,0.003883274692520123,0.0038081551162789766,0.00010639809099702248,1.218690951127509e-05,0.00011792743475974108,0.002329976293116324,0.00036204814111195726,0.003046559047139488,0.0002441042260931173,0.00042758646348958074,2.7640629416223903e-05,0.0003319101041480373,0.0005515005106227293,0.00031263454418053354,0.0,0.002072927887738688,0.000173010774287593,0.0006325869596427731,1.567525944334634e-05,0.2276978261819351,0.12326265151604598,0.33744984597989747,0.100401908093326,0.00044711432848743097,0.0021107957087981057,0.15449618307369406,0.08206569515076624,0.0012754546865787883,0.008718245422154247,1.397173057675154e-05,1.2819757180260378e-05,0.0005220391004930189,0.005848503878182283,0.0012011608877337471,0.0,0.0,0.0170638606413273,0.0170638606413273,0.0,0.0630202151665658
R.PoCG,0.00016216238664700926,0.0002455250626746225,0.0007834394060374824,2.6496177598265614e-05,0.0,0.00014662285574544025,0.0007851294006847589,0.0002891757804130059,0.0009451068263770647,0.00020354484539954638,4.889387668511993e-05,4.2765600541706724e-05,0.0001103657373153853,0.0004003177788921191,3.371186965844488e-05,0.0101688093929228,0.0004390554070268412,1.2026127025471906e-05,0.00011452767518814744,5.972311207224448e-05,0.010569334568079111,0.004359296149276735,0.008170538605040658,0.006898205306520124,9.306830061779598e-05,0.00046259377292571765,0.005024509878229941,0.007825275767068618,0.0008307300230989588,0.004879744465414171,2.09270164178503e-06,5.404911851803064e-06,0.00032719829046754586,0.001492936520839206,0.0006115188381481941,0.007847227422248687,0.001598384602136947,0.0026098484159591297,0.0014992404635724176,0.0004787624527344471,5.570704206664468e-06,1.985533596501745e-05,0.1114166508254901,0.0220513805452942,0.09520787654244352,0.04409219251936738,0.0062660105510440175,0.0004106407840578971,8.337919149976311e-05,0.002587021402743823,0.0007806284377806603,0.024536023257164728,0.00015176184796333804,2.3020862914064707e-05,0.00046243749470047644,0.037695735303443,0.003075804841532,0.001679279484900359,0.0010459622934895618,0.0022260714356556115,0.00012073560280474862,0.00022136884487391996,0.006065197158031677,0.000618665479087165,0.2276978261819351,0.023709732745536827,0.0007380270375000079,0.004065932256457447,0.00010878702264821516,0.0,0.011720273604727589,0.6025665139466247,0.04289332332937683,0.00012344003741623268,0.005721122939357471,0.022627406794005246,0.24380726254073437,0.006834818429686824,0.3333644624713494,2.4135713350764616e-05,1.2566641671927147e-05,0.0017964392407583002,0.07546480314831823,0.0018597983256302176,0.0,0.0,0.0115085747038021,0.0115085747038021,0.0,0.065674172686627
R.PrCG,0.0002580305407347216,0.0013068812878419412,0.00845208537304569,8.271523898802072e-05,6.010489490989075e-06,0.0001400111481469396,0.0016942713096242707,0.0005403805232392913,0.0007924659973986706,0.00023843023084111828,0.00034632360328064587,7.258552444151628e-05,0.00027794127365083916,0.0006581281301205592,0.00011075707366823832,0.04562779208836281,0.003228249634497,0.00012026094883980709,0.0005534156421677085,5.719099935688411e-05,0.011547495955827665,0.01289067997755856,0.0652415331875581,0.005716037592524353,0.0004365264565005882,0.0026355865768902826,0.05226513349002965,0.006046578351199865,0.0007443611277828412,0.0033851119219790882,1.681874887609227e-05,0.0,0.00021777068881566962,0.003742421623248082,0.0020301900512651235,0.019939595836971385,0.007834090446025989,0.009054517263527025,0.005946571131130789,0.0009049362384196294,6.922730010692921e-05,0.00012553040815199603,0.2622082659656244,0.13072193900650236,0.17079280405779934,0.1314586672826627,0.011409217526653389,0.0007369382476989314,0.00015199215181533162,0.003723915494797106,0.004708893472765347,0.3374978963007277,0.00027954924297223367,2.7473128805199687e-05,0.0006828899133923234,0.057541367581991666,0.00560302104650437,0.002043439906271488,0.0018163174595301117,0.005257188622933435,0.0002541309815836415,0.0006361150862852404,0.012897648153034636,0.0009269093072052849,0.33744984597989747,0.21030904442552445,0.0018544496050245,0.016064971225781207,0.000144963019618368,0.6025665139466247,0.03418591151220825,0.0,0.02274019366745246,0.0004256837579453124,0.03900921788655248,0.3367230326593626,0.12171074667433956,0.005105646313306683,0.08835333467390255,0.00011715339710666135,5.54123674066173e-05,0.0009218608821213117,0.07022713506002681,0.0049111651167635766,0.0,0.0,0.0138741107211463,0.0138741107211463,0.0,0.07324551706077
R.RACG,7.102613633693088e-06,0.0033258181142516,0.0001712220463919059,0.0,1.731177308876361e-05,2.0959609639560578e-05,4.5808701400391895e-05,2.1934581857664708e-05,0.00013321619503133445,1.5175491493201914e-05,0.007641895754407065,1.5486901924430253e-05,0.011675920910917136,8.33168123684559e-05,0.0,9.060075420644755e-05,0.0003604545807733118,0.0018534952463463293,0.0017103156299512646,1.3031204690894118e-05,3.3479283253484066e-05,0.00026191663254538923,0.0001413509807079155,0.0001425083005699474,0.02518465121629257,0.011995137449062488,0.0135276084305977,5.512672589868584e-05,8.514516804633774e-05,3.096128798400577e-05,0.0018945087773938412,2.8826109344086877e-05,1.5654714554070068e-05,0.0011875437200581825,1.9100017255924357e-05,0.0009257312884476563,0.005948579150265024,0.0020683265763551885,0.0004715648904759194,3.244104102301655e-05,2.717800859269294e-05,0.0018078705561453178,0.004089547185691941,0.03715986426474629,0.01436673383435247,0.002011804826781694,0.0004312675710726604,0.00013231891797543306,0.029905686055142277,7.889049922276551e-05,0.08179071393320007,0.00036703166824931903,2.2743915992334543e-05,1.9933704096041972e-05,0.00014649159931217574,0.00012272752264232768,0.0005485513965625742,0.0054759474198804526,0.0001231755353097055,0.05171037075127582,0.00016725738692083392,0.18345066399501167,0.001021976337005041,6.026052793731283e-05,0.00044711432848743097,0.0008398637734744176,0.007512722546780524,0.006532174808619353,6.70486802764715e-05,0.00012344003741623268,0.011111254167592101,0.0004256837579453124,0.0036562157695476647,0.0,0.04395933119793628,0.13779232069833347,0.00028407370281193325,0.000878756389203323,0.0001847446758416637,0.008689698024547013,0.00022962254534717908,8.138300748358825e-06,0.007318944199137935,4.189889440789337e-05,0.0,0.0,0.0345687992470725,0.0345687992470725,0.0,0.0516686744078596
R.RMFG,0.00010609017712465499,0.008597085133683841,0.008403275123084454,1.5389715049324433e-05,2.4111246557060802e-05,8.587597823777379e-05,0.0003558317266356553,0.00042484009993292186,0.0006129638634206824,0.00012771569420496972,0.013576383218525464,6.958309571308167e-05,0.010106720406056924,0.0005417029220186739,1.0488241513174889e-05,0.000714854587875747,0.008816988331957354,0.007401956955755954,0.01517357945644284,3.556908575842871e-05,0.0003705127022200334,0.0016390784752521295,0.0022819302053092945,0.001127508314804208,0.014536991402790606,0.08073692937004785,0.10156256230552083,0.0006116697766492999,0.0005526909426448892,0.00046013301724232697,0.003593417354241724,3.817156037878568e-05,6.689829407260959e-05,0.005884144213003023,0.0005307648663213119,0.009503209909252594,0.014960699104340829,0.011481112167738013,0.0037814267565359884,0.00023490750569283645,4.590895615318186e-05,0.0009096584374770823,0.05995196713600797,0.1236472266291153,0.09363781114688884,0.021918618272974404,0.001849125638673341,0.0007044697014390412,0.0037523634045544298,0.002889821705406106,0.03584937337395774,0.2710745011739215,0.000178312552200706,9.368207607164317e-05,0.0009473947718034764,0.010876936318226917,0.006128976865601541,0.0032883633469493003,0.0012181864985692766,0.17349135591567824,0.0012427195428893765,0.08678875614165471,0.013185881287751507,0.000155459347163852,0.0021107957087981057,0.11247194376831987,0.1862713125095518,0.2520367941166902,0.0003616411715111135,0.005721122939357471,0.005254716574263394,0.03900921788655248,0.004332637979568835,0.04395933119793628,0.0,0.6372802790948894,0.004522610916299565,0.0058089087665660535,0.009139379316195113,0.07780698124265334,0.0007994843906285999,0.0002801227091052848,0.04238160924813199,0.0009778498035270707,0.0,0.0,0.0176824793785735,0.0176824793785735,0.0,0.0906383961170702
R.RN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176397030174295,0.0034630482076152,0.0199707753697568,0.0107163047011146,0.0205691877231671,0.0222260781971244,0.0334276313642698,0.0893522797373563,0.0729555128294391,0.0859375692931767,0.0846753108576472,0.0451997427900952,0.0817722600365649,0.091868239075193,0.0881271246392297,0.0633044602544446,0.0834496065874668,0.0790615993080877,0.0781097504272479,0.0737038019356388,0.0964424920873857,0.0481601303572092,0.0630202151665658,0.091049600232989,0.0937391170414901,0.0883867556764731,0.0921791500478448,0.065674172686627,0.081114808763487,0.07324551706077,0.0861156251992738,0.0516686744078596,0.0906383961170702,0.0862266821147969,0.0754062416698956,0.0856453492719936,0.0869268366884244,0.0930058688823546,0.0636864038466111,0.085398912690271,0.0682110849280732,0.0030612731749696,0.0,0.0,0.0,0.0,0.0,0.0
R.SFG,0.0003889265869343535,0.025051049850879293,0.04516613036663298,7.101885893215768e-05,1.0188272876888474e-05,0.00023415584497240148,0.002148392192267835,0.001159390234324653,0.0014743523607919295,0.00038290117191675665,0.012573374252764766,0.00014025572807843906,0.010246571890208665,0.0014920375611447941,8.35078130609097e-05,0.01795609119725807,0.024228622752666646,0.007229883864681783,0.016726572304096205,4.7669363503763955e-05,0.004776375003843182,0.018974611690342588,0.05388397537538854,0.005519387154547176,0.01639232439532952,0.09368074670899264,0.28143106394787587,0.004714304290490494,0.0011408331008339336,0.0024045927858722354,0.0036604629143340882,3.813215885286889e-05,8.963630535168195e-05,0.01365626062871906,0.0014746058522788234,0.034892891277704535,0.030333743630764458,0.028832829104643885,0.012040990043379288,0.0008360444879772352,0.00012100718422479075,0.0007871854178350915,0.17147127057240205,0.1641350200359415,0.13296896249649642,0.062008743350143884,0.005892277264878558,0.0008142123621483175,0.0024411998139880057,0.0018842619775728529,0.21486926332518055,0.32314712166114423,0.00032541279448713886,3.586482503119175e-05,0.0008690782016999203,0.012977997542031288,0.003803043338766706,0.017885898142272167,0.0013769704112849119,0.04055549141670703,0.001007590214731841,0.20082975060041822,0.008737107830743688,0.000649459236360206,0.15449618307369406,0.0992406243541833,0.024637313130278993,0.07326177777894574,0.00037250853700977483,0.022627406794005246,0.13319676097564648,0.3367230326593626,0.050227718286528555,0.13779232069833347,0.6372802790948894,0.0,0.034090192118464056,0.0045351453746085,0.010346487528211712,0.046874546154912364,0.00033384894406505604,0.0004098140169585102,0.05018216155048402,0.0025337985406570177,0.0,0.0,0.015253813429159001,0.015253813429159001,0.0,0.0862266821147969
R.SMG,0.00034663530111157456,0.00016053247124518061,0.0008180436412287607,8.266300979484184e-05,9.070922111926863e-06,0.0003891771838074793,0.002730287143328506,0.001233752143936494,0.002363116593377053,0.0004727036128951846,7.212397515834143e-05,0.00010795968273181829,7.914340734427265e-05,0.001121174811429647,8.855952467473509e-05,0.0027140576600355702,0.00038875457876563784,3.2064569494098286e-05,0.00018928664449984256,0.00011115161835982326,0.004406556809396524,0.0018106409276315294,0.0027058951902365056,0.011004270947521747,0.00012430032141154965,0.0006868850790485863,0.0028187781366180997,0.01127922090862031,0.001954687177168888,0.005998235061167217,1.4625155625011008e-05,0.0,0.00045429275497395506,0.001538642300914394,0.00029909254551517247,0.008416583273892735,0.0009084638545236824,0.002495049119826147,0.0010667342721294353,0.0014515274300476177,0.00011863417998678823,2.872673456986913e-05,0.04958556852303109,0.00760828561865197,0.05023754985836086,0.014282625012442946,0.005138082656948695,0.0004546666031679535,8.202101522280272e-05,0.06420199656891307,0.000905523808018153,0.01113283758938453,0.0005156808760554801,1.0855711953437267e-05,0.0009672971225760316,0.29286887438527875,0.008484981209690419,0.008279497637210606,0.0023036240055242588,0.0039133676947920885,0.0006267623823249508,0.0003713875952488401,0.040203238196104385,0.0006331458568241389,0.008718245422154247,0.02595338725139813,0.001559977187194267,0.009580192664997324,0.000465267771239911,0.3333644624713494,0.008123875906092958,0.08835333467390255,0.02810293477274674,0.0001847446758416637,0.009139379316195113,0.010346487528211712,0.21329279181106242,0.13326340736319217,0.0,0.00010783249893557847,7.019215131536e-05,0.0125931868678238,0.07971148616365696,0.0007599514351565861,0.0,0.0,0.0172756882704331,0.0172756882704331,0.0,0.0869268366884244
R.SN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201335391408261,0.0628000057089887,0.1,0.0584881017082388,0.0179804300322833,0.0280201442597298,0.0731849197006189,0.030313669994153896,0.0281881855954021,0.0142175963010184,0.0213582913019388,0.0181379349494009,0.0251188856512479,0.0156393038744541,0.02410148919025,0.0294132470249372,0.0131943500807807,0.0279222068767084,0.0218411724379885,0.033183892426197,0.0209854673645765,0.0209686979982844,0.0170638606413273,0.0232726228095332,0.019874016906594,0.0178863479869096,0.0240558461142371,0.0115085747038021,0.030938476647200095,0.0138741107211463,0.0237898328608603,0.0345687992470725,0.0176824793785735,0.015253813429159001,0.0100505834497328,0.0210421622985202,0.0172756882704331,0.0168175654432021,0.0227641105991009,0.032587649961286,0.0336418639175839,0.0019702379342289,0.0,0.0,0.0,0.0,0.0,0.0
R.SPG,0.001425302579845247,0.00022341667454938514,0.001125173050923356,0.0051824979926249765,1.3336217189896505e-05,0.0032124335924824587,0.01376522890776574,0.006350530097717771,0.011239550453275406,0.01184317336473261,0.0001695760919198921,0.0030138738544088,0.0003299279654185536,0.004674872718278365,0.0004391190654635866,0.005046917164339994,0.0006692056140589235,2.572447984947959e-05,0.00014372197798784872,0.004071149703229852,0.006947657267091477,0.0037384036320634944,0.006023119929799195,0.04046329132902476,0.00031006904449227694,0.00047205403179153004,0.004672845053604147,0.03474044470575437,0.006783073558140288,0.01272092947891226,6.588507162235561e-06,3.212613737160173e-05,0.001352694579198353,0.003479993076296953,0.000494456219086,0.017377727893978005,0.0011967298228077235,0.005171491128806841,0.002488550583059647,0.004089591857509318,0.0002928764169327706,9.363342009742385e-05,0.08824746325747912,0.006731945803738241,0.049001462265367036,0.017841130558749398,0.019573996610420422,0.0018729544022080588,0.00023281770019827966,0.010932163770049758,0.0008117000500368534,0.020423105935730424,0.20328313852067836,6.0524153440093915e-05,0.02673593229548355,0.5501182705430353,0.030943887038752595,0.038241139218920625,0.2428981428379157,0.0015287740429092472,0.021554530743063065,0.0007037689538735353,0.03798691368943085,0.0024675344722394944,0.08206569515076624,0.007116710696008153,0.0004672659634662507,0.0018988975694682764,0.04332143656682134,0.24380726254073437,0.01363234607703373,0.12171074667433956,0.6057270218675151,0.00028407370281193325,0.004522610916299565,0.034090192118464056,0.0,0.041214806999903625,0.21329279181106242,4.067772137341365e-05,0.00034548601146648086,0.00822428091895526,0.027731706077413865,0.0015499910883906085,0.0,0.0,0.0100505834497328,0.0100505834497328,0.0,0.0754062416698956
R.STG,0.0003660698372236608,0.00012228909005277845,0.0003429871982886118,0.0003240576036163593,1.4573821463971721e-05,0.0004404795248774808,0.0027212949597268353,0.0013218539700874177,0.0023372886787890474,0.0011483415966866883,0.00011265941481697766,0.0003612228052007294,0.00017783406047065377,0.0009826757477431236,5.4586140758028655e-05,0.0004892622123985588,0.00014670626594482245,1.0059098586228583e-05,8.147442930154199e-05,0.00038540404716575085,0.001021261263413494,0.0004622754940884,0.0007096424619696471,0.008407159157788124,0.00021941523589424225,0.00043205230980408407,0.0009255525340716058,0.006732673527376235,0.0015498214896916118,0.0027898909177122293,2.728604712680921e-05,2.058001815083167e-05,0.00030076648850725716,0.0008066457291033588,0.00010478233175673882,0.004368811204566135,0.0003336775609726213,0.0013504622753328648,0.0005813764512345767,0.0010290267076231412,6.032568475520941e-05,2.1497433014352945e-05,0.02980070757724566,0.003488085790336188,0.06543419388820472,0.01050415489919417,0.017444951912152482,0.015092521111388939,0.0005885779566820588,0.1686616993215601,0.0005840747021939032,0.002778548242347106,0.004775670446948923,0.0044407644974069705,0.01886100114280581,0.04985304005245459,0.05726362966650882,0.006944528833244106,0.023952865190142312,0.01639928061295183,0.010800528449141736,0.0017482526030844529,0.2555369974426,0.0016400997352008413,0.0012754546865787883,0.0027430600385356767,0.002398500114113412,0.0035311004508520294,0.0062889666512661885,0.006834818429686824,0.002422155130007241,0.005105646313306683,0.022853738595416735,0.000878756389203323,0.0058089087665660535,0.0045351453746085,0.041214806999903625,0.0,0.13326340736319217,0.0003863361226104389,0.0725537018114339,0.14425213846189225,0.1337615962736012,0.0006210921840636941,0.0,0.0,0.0210421622985202,0.0210421622985202,0.0,0.0856453492719936
R.TH,0.0007257393039048647,0.002986643819392865,0.008452273940357701,0.0010217174286056765,8.825486853117801e-05,0.0011796189509058943,0.00612646223411167,0.0024690179341280882,0.004535169905249176,0.002742839207359494,0.0015645952922220883,0.0011735848606591666,0.0031121698464308236,0.002303549259517794,0.0023272567833753943,0.014567421460362537,0.004952552845391823,0.000741656481777305,0.002197684160622594,0.001185958753980453,0.008475839320179566,0.007593515485101782,0.021030017311355075,0.018841844912433604,0.004279624698288418,0.010769418129581472,0.04042749110165506,0.015956569803533664,0.0036056600644898767,0.008624415746064918,0.00023138844637742324,5.798385060268996e-05,0.0009603707217020354,0.011168125293909377,0.042621120521697815,0.06627964629050812,0.010103305966018977,0.010795406327260117,0.013757124217142494,0.00636168317133103,0.0010278556721375236,0.002538933517949835,0.0,0.28458209272095214,0.16296257693974034,0.18149606999395104,0.19345933186024358,0.028738653799759404,0.020959188548803766,0.006445382744672136,0.0149296670537161,0.044492106201270185,0.008285502916064016,0.0009774467859282787,0.014805878588297223,0.04497697436775097,0.02139404643471434,0.023077024873763157,0.03024462971722241,0.04731754598469947,0.021769664818368256,0.023686802366219492,0.02643944371353828,0.013517899293086041,0.06223462621748032,0.023950277695028704,0.008971749220402295,0.02166201656919939,0.011328408735719123,0.1114166508254901,0.03281972953084577,0.2622082659656244,0.04904830438539246,0.004089547185691941,0.05995196713600797,0.17147127057240205,0.08824746325747912,0.02980070757724566,0.04958556852303109,0.0011164624535042408,0.0016503612644718176,0.004817739751255936,0.08340250944497972,0.09659742499856759,0.0,0.0,0.0201335391408261,0.0201335391408261,0.0,0.0176397030174295
